support_image_paths,query_image_path,probability,true_label,predicted_label
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_296.JPG,0.2540307641029358,0,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_284.JPG,0.2980971038341522,0,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_318.JPG,0.6739791035652161,0,1
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA1.jpg,0.26151907444000244,1,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA2.jpg,0.297914981842041,1,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA4.JPG,0.5452975034713745,1,1
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA4.JPG,0.6067683100700378,1,1
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA3.JPG,0.37221014499664307,1,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA6.JPG,0.6619085669517517,1,1
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_296.JPG,0.3156115412712097,0,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_318.JPG,0.6643415689468384,0,1
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_344.JPG,0.308560311794281,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_292.JPG,0.4569949507713318,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_318.JPG,0.7151362895965576,0,1
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_266.JPG,0.4729107618331909,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA6.JPG,0.7125142216682434,1,1
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA3.JPG,0.41227248311042786,1,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA4.JPG,0.6592302918434143,1,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_296.JPG,0.46465858817100525,0,0
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_274.JPG,0.45660141110420227,0,0
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_344.JPG,0.46145468950271606,0,0
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA3.JPG,0.4704255759716034,1,0
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA4.JPG,0.5295838713645935,1,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA2.jpg,0.48534974455833435,1,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,KK11.jpg,0.5086095333099365,1,1
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,RAMA6.JPG,0.5024616718292236,1,1
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,RAMA2.jpg,0.5160220861434937,1,1
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_344.JPG,0.49321895837783813,0,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_284.JPG,0.4821891188621521,0,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_357.JPG,0.49305784702301025,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA5.JPG,0.678649365901947,1,1
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA1.jpg,0.31545838713645935,1,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA3.JPG,0.37754321098327637,1,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_344.JPG,0.30269211530685425,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_323.JPG,0.30560916662216187,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_292.JPG,0.4190814793109894,0,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,RAMA2.jpg,0.45456716418266296,1,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,RAMA6.JPG,0.6477149724960327,1,1
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,RAMA3.JPG,0.47813937067985535,1,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,FK_296.JPG,0.3554850220680237,0,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,FK_357.JPG,0.5796263813972473,0,1
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,FK_344.JPG,0.3425544500350952,0,0
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,FK_284.JPG,0.4641662836074829,0,0
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,FK_318.JPG,0.548560380935669,0,1
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,FK_296.JPG,0.43487223982810974,0,0
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,RAMA4.JPG,0.5449846982955933,1,1
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,RAMA6.JPG,0.5508773922920227,1,1
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,RAMA3.JPG,0.47815248370170593,1,0
FK_357.JPG;FK_318.JPG;FK_292.JPG;RAMA3.JPG;RAMA5.JPG;RAMA1.jpg,FK_296.JPG,0.6005212664604187,0,1
FK_357.JPG;FK_318.JPG;FK_292.JPG;RAMA3.JPG;RAMA5.JPG;RAMA1.jpg,FK_274.JPG,0.5898979306221008,0,1
FK_357.JPG;FK_318.JPG;FK_292.JPG;RAMA3.JPG;RAMA5.JPG;RAMA1.jpg,FK_344.JPG,0.6004529595375061,0,1
FK_357.JPG;FK_318.JPG;FK_292.JPG;RAMA3.JPG;RAMA5.JPG;RAMA1.jpg,RAMA6.JPG,0.3983582556247711,1,0
FK_357.JPG;FK_318.JPG;FK_292.JPG;RAMA3.JPG;RAMA5.JPG;RAMA1.jpg,KK11.jpg,0.4047977924346924,1,0
FK_357.JPG;FK_318.JPG;FK_292.JPG;RAMA3.JPG;RAMA5.JPG;RAMA1.jpg,RAMA2.jpg,0.5896547436714172,1,1
RAMA5.JPG;RAMA2.jpg;RAMA1.jpg;FK_357.JPG;FK_296.JPG;FK_344.JPG,RAMA3.JPG,0.535331666469574,1,1
RAMA5.JPG;RAMA2.jpg;RAMA1.jpg;FK_357.JPG;FK_296.JPG;FK_344.JPG,RAMA6.JPG,0.5769850015640259,1,1
RAMA5.JPG;RAMA2.jpg;RAMA1.jpg;FK_357.JPG;FK_296.JPG;FK_344.JPG,KK11.jpg,0.5851460695266724,1,1
RAMA5.JPG;RAMA2.jpg;RAMA1.jpg;FK_357.JPG;FK_296.JPG;FK_344.JPG,FK_284.JPG,0.53476881980896,0,1
RAMA5.JPG;RAMA2.jpg;RAMA1.jpg;FK_357.JPG;FK_296.JPG;FK_344.JPG,FK_266.JPG,0.5586549639701843,0,1
RAMA5.JPG;RAMA2.jpg;RAMA1.jpg;FK_357.JPG;FK_296.JPG;FK_344.JPG,FK_323.JPG,0.42407849431037903,0,0
FK_296.JPG;FK_266.JPG;FK_274.JPG;RAMA3.JPG;RAMA1.jpg;RAMA6.JPG,FK_284.JPG,0.5344147682189941,0,1
FK_296.JPG;FK_266.JPG;FK_274.JPG;RAMA3.JPG;RAMA1.jpg;RAMA6.JPG,FK_323.JPG,0.43025800585746765,0,0
FK_296.JPG;FK_266.JPG;FK_274.JPG;RAMA3.JPG;RAMA1.jpg;RAMA6.JPG,FK_344.JPG,0.42623624205589294,0,0
FK_296.JPG;FK_266.JPG;FK_274.JPG;RAMA3.JPG;RAMA1.jpg;RAMA6.JPG,KK11.jpg,0.5756601095199585,1,1
FK_296.JPG;FK_266.JPG;FK_274.JPG;RAMA3.JPG;RAMA1.jpg;RAMA6.JPG,RAMA4.JPG,0.5705335140228271,1,1
FK_296.JPG;FK_266.JPG;FK_274.JPG;RAMA3.JPG;RAMA1.jpg;RAMA6.JPG,RAMA2.jpg,0.5040342211723328,1,1
RAMA2.jpg;KK11.jpg;RAMA3.JPG;FK_344.JPG;FK_292.JPG;FK_284.JPG,RAMA6.JPG,0.6414645910263062,1,1
RAMA2.jpg;KK11.jpg;RAMA3.JPG;FK_344.JPG;FK_292.JPG;FK_284.JPG,RAMA5.JPG,0.6452643275260925,1,1
RAMA2.jpg;KK11.jpg;RAMA3.JPG;FK_344.JPG;FK_292.JPG;FK_284.JPG,RAMA4.JPG,0.6278159618377686,1,1
RAMA2.jpg;KK11.jpg;RAMA3.JPG;FK_344.JPG;FK_292.JPG;FK_284.JPG,FK_318.JPG,0.6402271389961243,0,1
RAMA2.jpg;KK11.jpg;RAMA3.JPG;FK_344.JPG;FK_292.JPG;FK_284.JPG,FK_266.JPG,0.5153961181640625,0,1
RAMA2.jpg;KK11.jpg;RAMA3.JPG;FK_344.JPG;FK_292.JPG;FK_284.JPG,FK_323.JPG,0.3488503098487854,0,0
FK_274.JPG;FK_323.JPG;FK_318.JPG;RAMA2.jpg;KK11.jpg;RAMA6.JPG,FK_266.JPG,0.4117657542228699,0,0
FK_274.JPG;FK_323.JPG;FK_318.JPG;RAMA2.jpg;KK11.jpg;RAMA6.JPG,FK_292.JPG,0.38620635867118835,0,0
FK_274.JPG;FK_323.JPG;FK_318.JPG;RAMA2.jpg;KK11.jpg;RAMA6.JPG,FK_344.JPG,0.3315240740776062,0,0
FK_274.JPG;FK_323.JPG;FK_318.JPG;RAMA2.jpg;KK11.jpg;RAMA6.JPG,RAMA5.JPG,0.6497150659561157,1,1
FK_274.JPG;FK_323.JPG;FK_318.JPG;RAMA2.jpg;KK11.jpg;RAMA6.JPG,RAMA1.jpg,0.34746551513671875,1,0
FK_274.JPG;FK_323.JPG;FK_318.JPG;RAMA2.jpg;KK11.jpg;RAMA6.JPG,RAMA4.JPG,0.5877327919006348,1,1
FK_344.JPG;FK_296.JPG;FK_357.JPG;RAMA3.JPG;RAMA2.jpg;KK11.jpg,FK_323.JPG,0.33159810304641724,0,0
FK_344.JPG;FK_296.JPG;FK_357.JPG;RAMA3.JPG;RAMA2.jpg;KK11.jpg,FK_318.JPG,0.6742503643035889,0,1
FK_344.JPG;FK_296.JPG;FK_357.JPG;RAMA3.JPG;RAMA2.jpg;KK11.jpg,FK_284.JPG,0.4956418573856354,0,0
