support_image_paths,query_image_path,probability,true_label,predicted_label
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_296.JPG,0.3966311812400818,0,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_284.JPG,0.8737742900848389,0,1
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,FK_318.JPG,0.7629570960998535,0,1
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA1.jpg,0.2810077369213104,1,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA2.jpg,0.43135520815849304,1,0
FK_274.JPG;FK_266.JPG;FK_292.JPG;RAMA6.JPG;RAMA5.JPG;KK11.jpg,RAMA4.JPG,0.7557939291000366,1,1
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA4.JPG,0.39529111981391907,1,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA3.JPG,0.432995468378067,1,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,RAMA6.JPG,0.22673098742961884,1,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_296.JPG,0.17568890750408173,0,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_318.JPG,0.47758960723876953,0,0
RAMA2.jpg;RAMA5.JPG;KK11.jpg;FK_284.JPG;FK_323.JPG;FK_266.JPG,FK_344.JPG,0.36983034014701843,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_292.JPG,0.4283858835697174,0,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_318.JPG,0.5725141167640686,0,1
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,FK_266.JPG,0.5713515281677246,0,1
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA6.JPG,0.12667767703533173,1,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA3.JPG,0.3177269995212555,1,0
FK_296.JPG;FK_284.JPG;FK_323.JPG;RAMA2.jpg;RAMA5.JPG;KK11.jpg,RAMA4.JPG,0.3670623004436493,1,0
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_296.JPG,0.8111581802368164,0,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_274.JPG,0.61471027135849,0,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,FK_344.JPG,0.7851441502571106,0,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA3.JPG,0.574810802936554,1,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA4.JPG,0.5594652891159058,1,1
FK_318.JPG;FK_323.JPG;FK_284.JPG;RAMA6.JPG;RAMA1.jpg;RAMA5.JPG,RAMA2.jpg,0.36194202303886414,1,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,KK11.jpg,0.26166537404060364,1,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,RAMA6.JPG,0.7606242299079895,1,1
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,RAMA2.jpg,0.2722693681716919,1,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_344.JPG,0.48603659868240356,0,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_284.JPG,0.43873536586761475,0,0
RAMA1.jpg;RAMA3.JPG;RAMA5.JPG;FK_318.JPG;FK_274.JPG;FK_323.JPG,FK_357.JPG,0.15911243855953217,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA5.JPG,0.2122817039489746,1,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA1.jpg,0.30684155225753784,1,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,RAMA3.JPG,0.34357279539108276,1,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_344.JPG,0.4706936180591583,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_323.JPG,0.3238413333892822,0,0
RAMA2.jpg;KK11.jpg;RAMA6.JPG;FK_296.JPG;FK_266.JPG;FK_284.JPG,FK_292.JPG,0.2676556706428528,0,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,RAMA2.jpg,0.3970598578453064,1,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,RAMA6.JPG,0.38780441880226135,1,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,RAMA3.JPG,0.6675693988800049,1,1
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,FK_296.JPG,0.3363395631313324,0,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,FK_357.JPG,0.23918548226356506,0,0
RAMA4.JPG;KK11.jpg;RAMA1.jpg;FK_323.JPG;FK_274.JPG;FK_284.JPG,FK_344.JPG,0.3742848038673401,0,0
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,FK_284.JPG,0.5136913061141968,0,1
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,FK_318.JPG,0.5064383745193481,0,1
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,FK_296.JPG,0.16944949328899384,0,0
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,RAMA4.JPG,0.5271499156951904,1,1
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,RAMA6.JPG,0.4485846757888794,1,0
FK_357.JPG;FK_292.JPG;FK_344.JPG;RAMA1.jpg;RAMA2.jpg;KK11.jpg,RAMA3.JPG,0.5642982721328735,1,1
FK_357.JPG;FK_318.JPG;FK_292.JPG;RAMA3.JPG;RAMA5.JPG;RAMA1.jpg,FK_296.JPG,0.6424654126167297,0,1
FK_357.JPG;FK_318.JPG;FK_292.JPG;RAMA3.JPG;RAMA5.JPG;RAMA1.jpg,FK_274.JPG,0.2239319533109665,0,0
